id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1a_iw_grd_vv_20150827t161909_20150827t161934_007451_00a445_001@scaled|2015-08-27 16:19:09|2015-08-27 16:19:10|-9.6524461404579|-86.3551266481183|-1.15852493415969|9.6524461404579|3.20738382154257|10.287310978693|-33.2287150310938|-2645696.87731495|11819914|12094010|274096
db_s1a_iw_grd_vv_20150908t161845_20150908t161910_007626_00a909_001@scaled|2015-09-08 16:18:45|2015-09-08 16:18:46|-9.67602665448127|-80.014461989703|1.23699387660722|9.67615012891716|2.98357343047336|8.90171041502658|-30.8346962757856|-474260.770442745|12044996|12094010|49014
db_s1a_iw_grd_vv_20150912t043519_20150912t043544_007677_00aa81_001@scaled|2015-09-12 04:35:19|2015-09-12 04:35:20|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150920t161910_20150920t161935_007801_00adb0_001@scaled|2015-09-20 16:19:10|2015-09-20 16:19:11|-9.2736739260753|-88.4602004500908|-0.93597361125504|9.2736739260753|3.26072654321914|10.6323375896539|-35.1611084151965|-2435823.19342294|11831350|12094010|262660
db_s1a_iw_grd_vv_20150924t043519_20150924t043544_007852_00af24_001@scaled|2015-09-24 04:35:19|2015-09-24 04:35:20|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20150924t043544_20150924t043609_007852_00af24_001@scaled|2015-09-24 04:35:44|2015-09-24 04:35:45|-9.00108985695026|-24.1490420922181|5.51362289783047|9.00117447890727|2.09349979652803|4.38274139806291|-23.2582923823554|-9429757.76029766|11046386|12094010|1047624
db_s1a_iw_grd_vv_20150929t044348_20150929t044413_007925_00b119_001@scaled|2015-09-29 04:43:48|2015-09-29 04:43:49|-9.06368991893934|-29.513342624342|22.5128442387373|9.06600820318628|2.18959421427008|4.79432282316502|-24.1578676438913|-9495311.89656915|11046389|12094010|1047621
db_s1a_iw_grd_vv_20151023t044348_20151023t044413_008275_00ba8e_001@scaled|2015-10-23 04:43:48|2015-10-23 04:43:49|-8.33244452638268|-28.0001160734356|22.2298312820499|8.33477114367788|2.04080601418632|4.16488918753905|-24.4922844397535|-8729202.20495092|11046394|12094010|1047616
db_s1a_iw_grd_vv_20151026t161845_20151026t161910_008326_00bbe1_001@scaled|2015-10-26 16:18:45|2015-10-26 16:18:46|-10.1033511487987|-75.5595455763924|2.24304872237653|10.1037769945497|2.9760302879468|8.85675627477672|-29.455873047634|-499812.781331069|12044540|12094010|49470
db_s1a_iw_grd_vv_20151104t044348_20151104t044413_008450_00bf20_001@scaled|2015-11-04 04:43:48|2015-11-04 04:43:49|-9.08054966385699|-27.6263140801924|22.3541550679374|9.08299461883596|2.12527390680837|4.51678917896052|-23.4046834771196|-9512947.27775053|11046392|12094010|1047618
db_s1a_iw_grd_vv_20151111t043538_20151111t043603_008552_00c1e2_001@scaled|2015-11-11 04:35:38|2015-11-11 04:35:39|-7.8448564917303|-23.7060565609751|4.89515851516576|7.84496812573997|1.98619544355528|3.94497233999975|-25.3184420345871|-8218475.62700544|11046384|12094010|1047626
db_s1a_iw_grd_vv_20151123t043538_20151123t043603_008727_00c6d2_001@scaled|2015-11-23 04:35:38|2015-11-23 04:35:39|-8.39165670894692|-23.9285077125838|6.54904388260711|8.39176424635732|2.0273429401785|4.11011939709159|-24.159030933868|-8791317.75136723|11046384|12094010|1047626
db_s1a_iw_grd_vv_20151126t161044_20151126t161109_008778_00c836_001@scaled|2015-11-26 16:10:44|2015-11-26 16:10:45|-10.7435741256662|-28.6002598886115|9.09656698942383|10.7437061085476|2.05847591256069|4.23732308259255|-19.1600661798669|-11255247.5869751|11046384|12094010|1047626
db_s1a_iw_grd_vv_20151128t044353_20151128t044418_008800_00c8da_001@scaled|2015-11-28 04:43:53|2015-11-28 04:43:54|-11.2666234166502|-36.8731669479215|21.1301200152036|11.2688999268336|2.08853200539736|4.36196593756911|-18.5373374804634|-11803106.2238808|11046393|12094010|1047617
db_s1a_iw_grd_vv_20151205t043538_20151205t043603_008902_00cbc1_001@scaled|2015-12-05 04:35:38|2015-12-05 04:35:39|-9.05219879634845|-23.1094506394959|7.54461987219535|9.05231683506265|2.01601189764741|4.06430397145592|-22.2709635857826|-9483318.81622334|11046384|12094010|1047626
db_s1a_iw_grd_vv_20151208t161044_20151208t161109_008953_00cd36_001@scaled|2015-12-08 16:10:44|2015-12-08 16:10:45|-9.86186974715608|-27.8190684166222|1.26006242245232|9.86188034046585|2.05074276161395|4.20554587431202|-20.7946648474579|-10331551.1557341|11046384|12094010|1047626
db_s1a_iw_grd_vv_20151222t044352_20151222t044417_009150_00d2a8_001@scaled|2015-12-22 04:43:52|2015-12-22 04:43:53|-8.65610750987815|-27.1539656339013|21.5344164962151|8.65830994153491|2.04280192776944|4.17303971609852|-23.5995443152507|-9068320.00560606|11046389|12094010|1047621
