id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1b_iw_grd_vh_20170404t043441_20170404t043506_005006_008c19_002@scaled|2017-04-04 04:34:41|2017-04-04 04:34:42|-14.8834882689004|-29.3592250512453|-7.43028873304764|14.8834882689004|2.06801366464022|4.27668051713866|-13.8946840100745|-4673876.70457106|11779979|12094010|314031
db_s1b_iw_grd_vh_20170404t043506_20170404t043531_005006_008c19_002@scaled|2017-04-04 04:35:06|2017-04-04 04:35:07|-14.6994548252303|-35.3108207196636|3.70232654678901|14.6994918280641|2.14821559623222|4.61483024789534|-14.6142535337093|-10771951.5888415|11361197|12094010|732813
db_s1b_iw_grd_vh_20170407t161010_20170407t161035_005057_008d7a_002@scaled|2017-04-07 16:10:10|2017-04-07 16:10:11|-14.050025154348|-37.6844622159688|-2.31039382882079|14.050025154348|2.0527347435377|4.2137199273268|-14.6101855405039|-14719171.6523489|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170409t044253_20170409t044318_005079_008e2e_002@scaled|2017-04-09 04:42:53|2017-04-09 04:42:54|-14.4292660539798|-33.7326712473102|6.66332709979054|14.4293683221213|2.1264990715734|4.52199830140255|-14.7374028839594|-15116459.8498006|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170409t044318_20170409t044343_005079_008e2e_002@scaled|2017-04-09 04:43:18|2017-04-09 04:43:19|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20170413t161057_20170413t161122_016128_01aa33_002@scaled|2017-04-13 16:10:57|2017-04-13 16:10:58|-13.7108006434233|-37.4436428589682|-1.1223541443662|13.7108006434233|2.03411144328877|4.13760936371831|-14.8358326854126|-14363791.234867|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170416t043507_20170416t043532_005181_00911a_002@scaled|2017-04-16 04:35:07|2017-04-16 04:35:08|-14.107064701334|-34.2355584725637|3.66419180641615|14.1071033420415|2.05359907956515|4.21726917959082|-14.5572386817716|-10330067.4123283|11361748|12094010|732262
db_s1a_iw_grd_vh_20170422t043546_20170422t043611_016252_01ae08_002@scaled|2017-04-22 04:35:46|2017-04-22 04:35:47|-14.0631957041172|-40.5695937730751|4.09093595760714|14.0632250775274|2.05582027091105|4.2263969862888|-14.618443163023|-14732969.4627214|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170428t043442_20170428t043507_005356_00963b_002@scaled|2017-04-28 04:34:42|2017-04-28 04:34:43|-14.1006733273067|-26.3627306188519|-6.37282555287273|14.1006733273067|1.98010564334932|3.92081835882381|-14.042631847337|-4451046.74384428|11778348|12094010|315662
db_s1b_iw_grd_vh_20170428t043507_20170428t043532_005356_00963b_002@scaled|2017-04-28 04:35:07|2017-04-28 04:35:08|-13.8579484349621|-34.5190958484927|3.5268715076204|13.8580010306868|2.03937911008495|4.15906715465088|-14.7163133104163|-10132696.3105209|11362827|12094010|731183
db_s1a_iw_grd_vh_20170504t043546_20170504t043611_016427_01b351_002@scaled|2017-05-04 04:35:46|2017-05-04 04:35:47|-13.8715077027142|-36.1889375280186|4.27953719868484|13.8715389690811|2.07248584727356|4.29519758714922|-14.9405954398745|-14532138.257056|11046385|12094010|1047625
db_s1a_iw_grd_vh_20170507t161058_20170507t161123_016478_01b4dd_002@scaled|2017-05-07 16:10:58|2017-05-07 16:10:59|-13.783725161576|-39.7001286353351|-2.02587052758369|13.783725161576|2.05140803589786|4.20827492974633|-14.8828274784268|-14440188.8561212|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170512t161902_20170512t161927_016551_01b70b_002@scaled|2017-05-12 16:19:02|2017-05-12 16:19:03|-14.8445596788383|-102.904957672037|-6.05848780480584|14.8445596788383|2.84111695443759|8.07194554879271|-19.1391123475879|-4785351.63630902|11771646|12094010|322364
db_s1b_iw_grd_vh_20170518t161822_20170518t161847_005655_009e73_002@scaled|2017-05-18 16:18:22|2017-05-18 16:18:23|-15.1645199734688|-90.9580085102873|-7.03429214619963|15.1645199734688|2.8678093735598|8.22433060307743|-18.9113099430591|-4749163.70721107|11780834|12094010|313176
db_s1a_iw_grd_vh_20170519t161059_20170519t161124_016653_01ba39_002@scaled|2017-05-19 16:10:59|2017-05-19 16:11:00|-14.1562907684541|-37.2595530452382|-1.74850067835862|14.1562907684541|2.09465659890473|4.38758626733514|-14.7966485936589|-14830484.1163017|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170522t043502_20170522t043527_005706_009ff6_002@scaled|2017-05-22 04:35:02|2017-05-22 04:35:03|-15.1429605793694|-40.7014318481043|4.9833301729848|15.1430095953725|2.11327413337008|4.46592756277106|-13.9554885736755|-15864144.0769619|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170525t161012_20170525t161037_005757_00a162_002@scaled|2017-05-25 16:10:12|2017-05-25 16:10:13|-14.5876799668438|-34.0070439698517|-1.48769775290862|14.5876799668438|2.09655988926111|4.39556336925854|-14.3721269867885|-15282432.8129447|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170530t161819_20170530t161844_005830_00a382_002@scaled|2017-05-30 16:18:19|2017-05-30 16:18:20|-15.6099311890912|-93.2435116471267|-6.56182720933856|15.6099311890912|2.96192253353416|8.7729850946574|-18.9746033960999|-5039494.57515503|11771171|12094010|322839
db_s1a_iw_grd_vh_20170531t161054_20170531t161119_016828_01bfa2_002@scaled|2017-05-31 16:10:54|2017-05-31 16:10:55|-14.2105847817288|-41.2520612651522|-1.70422528090981|14.2105847817288|2.17034567058296|4.7104003298182|-15.2727400308922|-14887378.0925434|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170602t044337_20170602t044402_016850_01c046_002@scaled|2017-06-02 04:43:37|2017-06-02 04:43:38|-15.1705348456236|-43.5719292373656|-6.87971238693107|15.1705348456236|2.14764890187349|4.61239580571839|-14.1567118346723|-14273334.2443186|11153151|12094010|940859
db_s1b_iw_grd_vh_20170603t043452_20170603t043517_005881_00a507_002@scaled|2017-06-03 04:34:52|2017-06-03 04:34:53|-16.1004712852549|-38.3156648557201|5.15846090541427|16.1005222164089|2.15366340542723|4.63826606387641|-13.3763997790524|-16867175.7278587|11046390|12094010|1047620
db_s1a_iw_grd_vh_20170605t161904_20170605t161929_016901_01c1e5_002@scaled|2017-06-05 16:19:04|2017-06-05 16:19:05|-15.6898288198668|-82.2231952841397|-7.36938512333336|15.6898288198668|3.00234623094535|9.01408289047173|-19.1356213341455|-5013292.55366795|11774485|12094010|319525
db_s1b_iw_grd_vh_20170618t161011_20170618t161036_006107_00ab9d_002@scaled|2017-06-18 16:10:11|2017-06-18 16:10:12|-14.6590090816982|-34.1142304706728|-1.99455905232925|14.6590090816982|2.13434234321045|4.55541723802107|-14.5599360182891|-15357159.0482232|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170620t044305_20170620t044330_006129_00ac47_002@scaled|2017-06-20 04:43:05|2017-06-20 04:43:06|-15.0972445512482|-34.5749864120935|6.83148394573598|15.0973514104966|2.12660148741697|4.52243388628408|-14.0860239774095|-15816250.8230014|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170623t161821_20170623t161846_006180_00adb3_002@scaled|2017-06-23 16:18:21|2017-06-23 16:18:22|-15.94235674448|-87.2907621130175|-5.55285344017474|15.94235674448|2.87114608931251|8.24347986617452|-18.0095461124757|-5363582.73368588|11757574|12094010|336436
db_s1b_iw_grd_vh_20170627t043453_20170627t043518_006231_00af40_002@scaled|2017-06-27 04:34:53|2017-06-27 04:34:54|-15.0499404085074|-36.5063595623147|4.07198131490235|15.0499716556505|2.08571128105898|4.35019154793668|-13.8586015920699|-15766678.7705222|11046386|12094010|1047624
db_s1a_iw_grd_vh_20170703t043547_20170703t043612_017302_01ce28_002@scaled|2017-07-03 04:35:47|2017-07-03 04:35:48|-14.7784324568252|-39.8677244768563|5.02861763239613|14.7784783925407|2.12646984953845|4.52187402099608|-14.3890081424459|-15482255.3025816|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170705t161821_20170705t161846_006355_00b2b2_002@scaled|2017-07-05 16:18:21|2017-07-05 16:18:22|-16.0669298421235|-93.6570986073002|-7.06871166114683|16.0669298421235|2.77378118113102|7.69386204079659|-17.2639154361579|-5326797.78599795|11762472|12094010|331538
db_s1a_iw_grd_vh_20170706t161056_20170706t161121_017353_01cfa7_002@scaled|2017-07-06 16:10:56|2017-07-06 16:10:57|-14.5297243066586|-40.6475263517368|-0.575668560232789|14.5297243066586|2.13749436991091|4.56888218140083|-14.7111832599009|-15221716.9564875|11046384|12094010|1047626
db_s1b_iw_grd_vh_20170709t043454_20170709t043519_006406_00b434_002@scaled|2017-07-09 04:34:54|2017-07-09 04:34:55|-14.8517858445279|-30.3570725600849|4.45337982022745|14.8518234319719|2.0741351676929|4.30203669386044|-13.965560703645|-15559116.9971594|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170711t161906_20170711t161931_017426_01d1de_002@scaled|2017-07-11 16:19:06|2017-07-11 16:19:07|-15.0135722794683|-97.6824315962104|-3.69035110013491|15.0135722794683|2.81802985350942|7.94129225527031|-18.769882350806|-4930997.62517945|11765574|12094010|328436
db_s1b_iw_grd_vh_20170714t044306_20170714t044331_006479_00b646_002@scaled|2017-07-14 04:43:06|2017-07-14 04:43:07|-15.4581931700027|-46.1673645686182|7.09763566839818|15.4583019668315|2.07948609874252|4.3242624348634|-13.4523231523453|-16194389.6197241|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170726t044307_20170726t044332_006654_00bb45_002@scaled|2017-07-26 04:43:07|2017-07-26 04:43:08|-14.5140179576123|-32.8261016398846|7.65839975369543|14.5141359927181|2.06524120810729|4.26522124766447|-14.2292865706709|-15205248.0628436|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170729t161823_20170729t161848_006705_00bcaf_002@scaled|2017-07-29 16:18:23|2017-07-29 16:18:24|-15.9198569829361|-84.4820389423091|-6.73129628860483|15.9198569829361|2.80585355828058|7.87281419051581|-17.6248666133626|-5132752.92958239|11771598|12094010|322412
db_s1a_iw_grd_vh_20170804t161907_20170804t161932_017776_01dc8a_002@scaled|2017-08-04 16:19:07|2017-08-04 16:19:08|-15.834092604728|-93.5969194204053|-3.57130475068896|15.834092604728|2.88349615579725|8.31455008049755|-18.2106813934904|-5146048.42835141|11769012|12094010|324998
db_s1b_iw_grd_vh_20170814t043456_20170814t043521_006931_00c357_002@scaled|2017-08-14 04:34:56|2017-08-14 04:34:57|-15.2434542476646|-32.2114228496521|4.20167095062564|15.2434904467899|2.0296360247653|4.11942239302508|-13.3148037957096|-15969423.7562096|11046385|12094010|1047625
db_s1b_iw_grd_vh_20170817t161014_20170817t161039_006982_00c4be_002@scaled|2017-08-17 16:10:14|2017-08-17 16:10:15|-14.886097277588|-34.4414007011864|-2.92820378133829|14.886097277588|2.09173633557936|4.37536089758299|-14.0516100128447|-15595062.5465304|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170828t161908_20170828t161933_018126_01e722_002@scaled|2017-08-28 16:19:08|2017-08-28 16:19:09|-16.2193562617158|-82.4546763021014|-5.15408458424406|16.2193562617158|2.83930511482954|8.06165353509717|-17.5056584799943|-5147780.38712468|11776625|12094010|317385
db_s1b_iw_grd_vh_20170831t044309_20170831t044334_007179_00ca78_002@scaled|2017-08-31 04:43:09|2017-08-31 04:43:10|-15.6519616551977|-32.5395224109683|7.49227206371114|15.6520812952593|2.0305025455885|4.12294058764139|-12.9728310758685|-16397386.3290265|11046385|12094010|1047625
db_s1a_iw_grd_vh_20170901t043550_20170901t043615_018177_01e8b2_002@scaled|2017-09-01 04:35:50|2017-09-01 04:35:51|-15.5213771876095|-53.6660839021479|5.63969231365128|15.5214331498953|2.12966473412258|4.5354718797654|-13.7208490482575|-16260489.6479063|11046391|12094010|1047619
db_s1a_iw_grd_vh_20170904t161059_20170904t161124_018228_01ea48_002@scaled|2017-09-04 16:10:59|2017-09-04 16:11:00|-13.9528670041097|-43.5760458988868|-0.263839482708821|13.9528670041097|2.04239441615125|4.17137495112581|-14.637811824263|-14617386.2480474|11046384|12094010|1047626
db_s1a_iw_grd_vh_20170909t161909_20170909t161934_018301_01ec83_002@scaled|2017-09-09 16:19:09|2017-09-09 16:19:10|-15.8206541596842|-92.5843869310667|-5.6688984314914|15.8206541596842|2.82245353576688|7.96624396156295|-17.8403086704173|-5145114.0425417|11768795|12094010|325215
db_s1b_iw_grd_vh_20170915t161825_20170915t161850_007405_00d111_002@scaled|2017-09-15 16:18:25|2017-09-15 16:18:26|-16.3555170483932|-88.6827810615718|-7.04936908421461|16.3555170483932|2.81879347397596|7.94559664892947|-17.2345115451601|-5083131.14347013|11783220|12094010|310790
db_s1a_iw_grd_vh_20170916t161059_20170916t161124_018403_01efbc_002@scaled|2017-09-16 16:10:59|2017-09-16 16:11:00|-15.0717378178521|-35.3817819033526|-1.56762191511271|15.0717378178521|2.08103906567159|4.33072359285129|-13.8075588284627|-15789484.1162138|11046388|12094010|1047622
db_s1b_iw_grd_vh_20170922t161015_20170922t161040_007507_00d40c_002@scaled|2017-09-22 16:10:15|2017-09-22 16:10:16|-14.7402301635461|-34.536478311898|-1.38284604251351|14.7402301635461|2.00809370074299|4.03244031096366|-13.6232180804692|-15442248.3653151|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171004t161016_20171004t161041_007682_00d909_002@scaled|2017-10-04 16:10:16|2017-10-04 16:10:17|-15.1740259753982|-35.05204109253|-2.14360312721026|15.1740259753982|2.02948303769012|4.11880140027192|-13.3747170393707|-15896704.1365025|11046384|12094010|1047626
db_s1a_iw_grd_vh_20171007t043551_20171007t043616_018702_01f8dc_002@scaled|2017-10-07 04:35:51|2017-10-07 04:35:52|-15.2586179562237|-36.8522132726537|3.55365453348939|15.2586416764012|2.08300060571587|4.33889152341267|-13.6513058501884|-15985309.6363889|11046385|12094010|1047625
db_s1b_iw_grd_vh_20171009t161826_20171009t161851_007755_00db1d_002@scaled|2017-10-09 16:18:26|2017-10-09 16:18:27|-15.5911394160811|-87.221294676646|-5.1220441709245|15.5911394160811|2.77261513758067|7.68739470114146|-17.7832746125079|-4864419.90667789|11782011|12094010|311999
db_s1a_iw_grd_vh_20171010t161100_20171010t161125_018753_01fa67_002@scaled|2017-10-10 16:11:00|2017-10-10 16:11:01|-14.7814029180812|-40.4160829014011|-2.54581335716745|14.7814029180812|2.03606613310763|4.14556529838785|-13.7745120973398|-15485382.0134577|11046384|12094010|1047626
db_s1a_iw_grd_vh_20171012t044343_20171012t044408_018775_01fb06_002@scaled|2017-10-12 04:43:43|2017-10-12 04:43:44|-13.6300377696836|-28.1485803649028|-5.33033378250578|13.6300377696836|2.01762335794572|4.07080401452815|-14.8027715846348|-12818123.6798191|11153578|12094010|940432
db_s1a_iw_grd_vh_20171015t161910_20171015t161935_018826_01fc95_002@scaled|2017-10-15 16:19:10|2017-10-15 16:19:11|-15.2554613592662|-84.4125782984375|-5.54249900825529|15.2554613592662|2.85043223500194|8.12496392633814|-18.6846675290524|-4757919.05511201|11782127|12094010|311883
db_s1a_iw_grd_vh_20171024t044343_20171024t044408_018950_020064_002@scaled|2017-10-24 04:43:43|2017-10-24 04:43:44|-14.4121403797542|-30.7549609096155|-6.81215931990215|14.4121403797542|2.05039907956273|4.20413638547168|-14.2268880647532|-13556707.7875139|11153365|12094010|940645
db_s1b_iw_grd_vh_20171025t043458_20171025t043523_007981_00e1a1_002@scaled|2017-10-25 04:34:58|2017-10-25 04:34:59|-14.9501300543732|-32.7618319960931|3.34769989363718|14.9501537113616|2.0577677366874|4.23440805815158|-13.7642129480035|-15662115.0480827|11046386|12094010|1047624
db_s1b_iw_grd_vh_20171028t161016_20171028t161041_008032_00e308_002@scaled|2017-10-28 16:10:16|2017-10-28 16:10:17|-13.7391055099103|-29.7463493127286|-0.50819814612499|13.7391055099103|1.9846313641328|3.93876165149963|-14.4451279066257|-14393444.1489253|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171030t044310_20171030t044335_008054_00e3b6_002@scaled|2017-10-30 04:43:10|2017-10-30 04:43:11|-13.7937590646115|-29.9680704248989|5.93790057435719|13.7938437157395|2.0253614061142|4.10208882537687|-14.6831722710769|-14450700.6338227|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171106t043458_20171106t043523_008156_00e6a9_002@scaled|2017-11-06 04:34:58|2017-11-06 04:34:59|-14.6585963015623|-30.6200955279409|2.01973503192964|14.658608816315|2.07412037938833|4.30197534819397|-14.1495156611092|-15356726.6090205|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171111t044310_20171111t044335_008229_00e8d7_002@scaled|2017-11-11 04:43:10|2017-11-11 04:43:11|-13.5911551957007|-31.4805819367474|5.75052031411762|13.5913055466879|1.99435930387014|3.97746903293341|-14.6739498972171|-14238447.5530512|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171114t161826_20171114t161851_008280_00ea54_002@scaled|2017-11-14 16:18:26|2017-11-14 16:18:27|-15.2395437270047|-94.0600210840226|-5.19049051511228|15.2395437270047|2.82218917176347|7.96475172121898|-18.518856091226|-4861963.07248868|11774974|12094010|319036
db_s1a_iw_grd_vh_20171115t161100_20171115t161125_019278_020a92_002@scaled|2017-11-15 16:11:00|2017-11-15 16:11:01|-14.1002510141281|-37.5709726806377|-0.99190649038301|14.1002510141281|2.04707888084858|4.19053194441626|-14.518031478996|-14771775.468676|11046385|12094010|1047625
db_s1a_iw_grd_vh_20171117t044408_20171117t044433_019300_020b33_002@scaled|2017-11-17 04:44:08|2017-11-17 04:44:09|-14.5367382066052|-44.2230594135207|5.18180080268436|14.5379081145969|2.54147921166702|6.45911658333562|-17.4831463258533|-1562074.27746718|11986553|12094010|107457
db_s1a_iw_grd_vh_20171120t161909_20171120t161934_019351_020cce_002@scaled|2017-11-20 16:19:09|2017-11-20 16:19:10|-15.1554281858263|-80.1958488358052|-3.45836999162634|15.1554281858263|2.83008357347408|8.00937303284783|-18.6737289027627|-4776915.18703151|11778815|12094010|315195
db_s1b_iw_grd_vh_20171121t161015_20171121t161040_008382_00ed6d_002@scaled|2017-11-21 16:10:15|2017-11-21 16:10:16|-14.6159588300835|-34.2726225489079|-1.50326769638155|14.6159588300835|2.00722944232749|4.02897003414633|-13.7331355791458|-15312058.485325|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171126t161825_20171126t161850_008455_00efad_002@scaled|2017-11-26 16:18:25|2017-11-26 16:18:26|-15.251356320281|-93.3615751897648|-4.41444855382618|15.251356320281|2.8331103095797|8.02651402624679|-18.5761203796168|-4606031.61957544|11792002|12094010|302008
db_s1a_iw_grd_vh_20171127t161059_20171127t161124_019453_021014_002@scaled|2017-11-27 16:10:59|2017-11-27 16:11:00|-14.4592632661051|-42.8652091062445|-2.13174698817515|14.4592632661051|2.07489116317377|4.30517333901658|-14.3499092933569|-15147885.6791534|11046385|12094010|1047625
db_s1a_iw_grd_vh_20171129t044408_20171129t044433_019475_0210bc_002@scaled|2017-11-29 04:44:08|2017-11-29 04:44:09|-14.6374030477602|-37.1707201586002|5.72509242422107|14.6387105052215|2.54203143355834|6.46192380919868|-17.3666833198757|-1591934.6806683|11985252|12094010|108758
db_s1b_iw_grd_vh_20171203t161015_20171203t161040_008557_00f2ec_002@scaled|2017-12-03 16:10:15|2017-12-03 16:10:16|-14.7917311350155|-34.449384394467|-2.86721386609622|14.7917311350155|2.0165437323148|4.06644862433809|-13.6329122934175|-15496202.1220517|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171205t044259_20171205t044324_008579_00f3ac_002@scaled|2017-12-05 04:42:59|2017-12-05 04:43:00|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1b_iw_grd_vh_20171205t044324_20171205t044349_008579_00f3ac_002@scaled|2017-12-05 04:43:24|2017-12-05 04:43:25|-14.5011045374855|-36.427923378955|7.17772351253261|14.5012921134484|2.0434133446196|4.17553809696947|-14.0914324101131|-15191734.1421878|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171212t043449_20171212t043514_008681_00f6f0_002@scaled|2017-12-12 04:34:49|2017-12-12 04:34:50|-14.5537122316898|-28.6678575579518|-6.2833994685347|14.5537122316898|1.9969282848958|3.98772257501687|-13.7210922760147|-4584783.19578807|11778985|12094010|315025
db_s1b_iw_grd_vh_20171212t043514_20171212t043539_008681_00f6f0_002@scaled|2017-12-12 04:35:14|2017-12-12 04:35:15|-14.2986857001939|-30.4536803494381|3.49730639909787|14.2987200876889|2.03501544904071|4.14128787783438|-14.2321853330417|-10464078.4678016|11362189|12094010|731821
db_s1b_iw_grd_vh_20171215t161015_20171215t161040_008732_00f879_002@scaled|2017-12-15 16:10:15|2017-12-15 16:10:16|-14.3818291284538|-30.7171813009752|-2.11777019813309|14.3818291284538|2.02144963304432|4.08625861893501|-14.0555809347295|-15066778.1225255|11046384|12094010|1047626
db_s1b_iw_grd_vh_20171217t044301_20171217t044326_008754_00f940_002@scaled|2017-12-17 04:43:01|2017-12-17 04:43:02|-15.2027862133619|-44.7790085077612|5.69351139413392|15.2029192959629|2.06564325262513|4.26688204711573|-13.5872676470949|-15926803.7039871|11046386|12094010|1047624
db_s1b_iw_grd_vh_20171224t043514_20171224t043539_008856_00fc85_002@scaled|2017-12-24 04:35:14|2017-12-24 04:35:15|-13.6699807977027|-31.8297668569613|2.17275953217542|13.6700022927422|2.00031993568957|4.00127984511712|-14.6329388847841|-9999399.57378838|11362524|12094010|731486
db_s1a_iw_grd_vh_20171226t161908_20171226t161933_019876_021d28_002@scaled|2017-12-26 16:19:08|2017-12-26 16:19:09|-15.3009301228365|-87.4585772725147|-4.94225738628159|15.3009301228365|2.8699254336957|8.23647199497345|-18.7565423190343|-4788211.86891997|11781074|12094010|312936
db_s1b_iw_grd_vh_20171229t044325_20171229t044350_008929_00fed8_002@scaled|2017-12-29 04:43:25|2017-12-29 04:43:26|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20171230t043549_20171230t043614_019927_021ed3_002@scaled|2017-12-30 04:35:49|2017-12-30 04:35:50|-14.2077465151789|-33.9489976301614|3.74824862123622|14.2077720635919|2.10059465471178|4.41249790340372|-14.7848545331774|-14884404.6507108|11046384|12094010|1047626
db_s1b_iw_grd_vh_20180101t161824_20180101t161849_008980_01006d_002@scaled|2018-01-01 16:18:24|2018-01-01 16:18:25|-14.7030579384773|-91.4836959189927|-3.79698546689281|14.7030579384773|2.8173251316312|7.93732089732075|-19.161491054581|-4785713.03145293|11768519|12094010|325491
db_s1b_iw_grd_vh_20180105t043448_20180105t043513_009031_010234_002@scaled|2018-01-05 04:34:48|2018-01-05 04:34:49|-14.6363361635839|-29.5401381718072|-7.33353438897595|14.6363361635839|2.0316249153706|4.1274997967546|-13.8806931780195|-4616490.6983645|11778597|12094010|315413
db_s1b_iw_grd_vh_20180105t043513_20180105t043538_009031_010234_002@scaled|2018-01-05 04:35:13|2018-01-05 04:35:14|-14.4120981002546|-33.3670448293892|3.76336411111781|14.4121367180885|2.06229566500714|4.25306340990726|-14.3094756270825|-10541498.5618616|11362576|12094010|731434
db_s1a_iw_grd_vh_20180107t161907_20180107t161932_020051_0222ab_002@scaled|2018-01-07 16:19:07|2018-01-07 16:19:08|-15.4427437524879|-87.0332951386907|-5.27003466042636|15.4427437524879|2.82749915294337|7.99475145989546|-18.3095646619652|-4759654.38018556|11785797|12094010|308213
db_s1b_iw_grd_vh_20180108t161014_20180108t161039_009082_0103c7_002@scaled|2018-01-08 16:10:14|2018-01-08 16:10:15|-16.8637715716663|-42.1612001003603|-1.53452592512217|16.8637715716663|2.13478949171081|4.55732617391892|-12.6590275647328|-17666925.5565385|11046384|12094010|1047626
db_s1b_iw_grd_vh_20180110t044300_20180110t044325_009104_01048d_002@scaled|2018-01-10 04:43:00|2018-01-10 04:43:01|-17.1604931840539|-42.5839869617644|5.57275659690513|17.1606294967011|2.14669886086695|4.60831599924748|-12.509540593284|-17977693.0299717|11046389|12094010|1047621
db_s1a_iw_grd_vh_20180111t043549_20180111t043614_020102_02245a_002@scaled|2018-01-11 04:35:49|2018-01-11 04:35:50|-16.3369328401904|-45.0109128487199|3.75611817136839|16.3369587269301|2.20309666031809|4.85363489470472|-13.4853750203237|-17114946.5928388|11046387|12094010|1047623
db_s1b_iw_grd_vh_20180113t161824_20180113t161849_009155_010629_002@scaled|2018-01-13 16:18:24|2018-01-13 16:18:25|-18.204717883222|-92.4356848159916|-4.86938968065466|18.204717883222|2.78851184474716|7.77579830829519|-15.3175229774757|-5761683.98173245|11777516|12094010|316494
db_s1a_iw_grd_vh_20180114t161058_20180114t161123_020153_0225fd_002@scaled|2018-01-14 16:10:58|2018-01-14 16:10:59|-17.7793236957421|-50.8212016074068|-2.11337657544685|17.7793236957421|2.20874758096063|4.87856587639941|-12.423124854235|-18625850.6348674|11046397|12094010|1047613
db_s1a_iw_grd_vh_20180116t044341_20180116t044406_020175_0226a7_002@scaled|2018-01-16 04:43:41|2018-01-16 04:43:42|-17.5859243029171|-53.8834671950544|-6.33513442545273|17.5859243029171|2.19157938838146|4.80302021557844|-12.4621222668286|-16496370.7768056|11155966|12094010|938044
db_s1a_iw_grd_vh_20180119t161907_20180119t161932_020226_022839_002@scaled|2018-01-19 16:19:07|2018-01-19 16:19:08|-16.8271626229022|-88.0239425852845|-5.8346834400438|16.8271626229022|2.853905033981|8.14477394298209|-16.9601084742401|-5301868.74489879|11778932|12094010|315078
db_s1b_iw_grd_vh_20180122t044324_20180122t044349_009279_010a3f_002@scaled|2018-01-22 04:43:24|2018-01-22 04:43:25|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vh_20180123t043549_20180123t043614_020277_0229e8_002@scaled|2018-01-23 04:35:49|2018-01-23 04:35:50|-17.7573372498999|-43.05463762561|0.94579501147016|17.7573420548536|2.13355589075829|4.55206073898942|-12.0150665650635|-18602870.6203911|11046394|12094010|1047616
db_s1a_iw_grd_vh_20180126t161057_20180126t161122_020328_022b87_002@scaled|2018-01-26 16:10:57|2018-01-26 16:10:58|-15.3742878230932|-38.5890138199198|-0.707459413306514|15.3742878230932|2.09994025736388|4.40974908449746|-13.6587806962325|-16106488.280668|11046385|12094010|1047625
db_s1b_iw_grd_vh_20180129t043513_20180129t043538_009381_010d98_002@scaled|2018-01-29 04:35:13|2018-01-29 04:35:14|-14.7963988025234|-31.5781210246533|2.53459168961043|14.7964227220769|2.16149100437297|4.67204336198526|-14.6082234820837|-10839457.0563598|11361436|12094010|732574
db_s1a_iw_grd_vh_20180131t161907_20180131t161932_020401_022dc7_002@scaled|2018-01-31 16:19:07|2018-01-31 16:19:08|-15.303356479342|-86.0264743507657|-5.08708200564095|15.303356479342|2.88313157976769|8.31244770625374|-18.8398642066506|-4946641.64502603|11770771|12094010|323239
db_s1b_iw_grd_vh_20180201t161013_20180201t161038_009432_010f37_002@scaled|2018-02-01 16:10:13|2018-02-01 16:10:14|-14.011030833792|-33.8814728614555|-1.95487295274503|14.011030833792|2.05670964776131|4.23005457519445|-14.6792171979302|-14678320.1882822|11046384|12094010|1047626
db_s1b_iw_grd_vh_20180203t044259_20180203t044324_009454_010ffd_002@scaled|2018-02-03 04:42:59|2018-02-03 04:43:00|-14.3247882075838|-33.2354103801824|9.34881221469997|14.3251157230019|2.18205698173603|4.76137267154297|-15.2327346842086|-15007006.2459699|11046385|12094010|1047625
